Source,Date,Title,Authors,Text,Keywords
bbc,2016-02-16 00:00:00,        ,[],,[]
bbc,,BBC Persian,[],,"['persian', 'bbc']"
bbc,2016-02-16 00:00:00,Kontes anjing dunia di Amerika Serikat,[],"Berbagai jenis anjing dari sejumlah tempat dunia ikut serta berparade di Westminster Kennel Club ke 140 di Madison Square Garden, New York.

Heart, anjing Labrador, dan pemilik/pelatihnya Linday Brennan, dari Columbia, N.J. memenangkan penghargaan kepatuaan di pertunjukan anjing Westminster Kennel Club ke 140 tanggal 15 Februari di Madison Square Garden, New York, Amerika Serikat.

Panda, anjing jenis Shitzu, yang meraih pemenang dalam kompetisi kelompok anjing Mainan.

Kategori pemburu diraih oleh Lucy, seekor anjing jenis Borzoi.

Molly, Beagle dari Bangkok, Thailand, sedang menunggu untuk tampil di perlombaan.

Sebelum tampil di hadapan juri, Lanny -jenis English Bulldog dari Syracuse, New York- didandani lebih dulu.

Anjing gembala Old English menantu di luar arena perlombaan.

Sebagian dari anjing-anjing yang ikut serta dalam lomba tahunan ke 140 Westminster Kennel Club.

Kerumunan orang yang menyaksikan hari pertama lomba.","['amerika', '140', 'ke', 'di', 'jenis', 'anjing', 'westminster', 'kontes', 'yang', 'dari', 'york', 'dunia', 'kennel', 'serikat']"
bbc,,"Programmes categorised as Factual: Politics, Available now",[],Has the Taliban Won in Afghanistan?,"['available', 'afghanistan', 'programmes', 'won', 'categorised', 'taliban', 'politics', 'factual']"
bbc,2016-02-10 00:00:00,Why squinting can lead to better sight,['Eric Weiner'],"My favourite travel quote comes via the Indian poet and Nobel Laureate Rabindranath Tagore. Musing about why he travelled so much, Tagore concluded that he did so in order to see properly.

The traveller experiences a place with all five senses, but none is more dominant, more all-embracing, than sight. Or, as another observant traveller, American writer Henry Miller, once said: Ones destination is never a place, but a new way of seeing things.

Tagore and Miller were on my mind during a recent visit to Florence. The Italian city the birthplace of the Renaissance and arguably home to more beauty per square metre than any place in the world  taught me how to see properly. I had spent years looking at the world, but looking and seeing are not the same thing.

I had spent years looking at the world, but looking and seeing are not the same thing.

Over the centuries, Florentines have honed the art of seeing. A city of merchants, its residents had to gauge the size of a shipping container or the quality of dye used to make the citys renowned cloth. Later, the artists of Renaissance Florence, from Botticelli to Ghiberti, would use similar skills to gauge proportion and depth in their artwork.

The Florentines were (and are) notoriously discriminating, if youre feeling generous; picky, if youre not. They possess a finely tuned sensitivity for the distinctive and the exquisite, and a visceral disdain for the shoddy and the ordinary. Nothing offends their sensibilities more than something that is a little bit off. A Florentine would rather miss by a mile than an inch.

Florence reveals itself in layers. Literally. The artwork we admire today wasnt always the first draft. Using X-ray and other technologies, researchers have found layers of previously undetected detail hidden beneath the citys canvas and wood. And so it is with the city itself. Sure, the Uffizi is the best-known museum, but the Bargello and many other lesser museums offer their own beauty.

My favourite is the Specola, the museum of zoology and natural history. It took some work to find. I hit a few dead ends  Italian dead ends, so they were stylish and interesting  before discovering the museum hiding between a cafe and a tobacco shop. Forsaken and sad looking, the Specola gets few visitors.

Thats a shame, for it has its own charms. In fact, I didnt know they made museums like this anymore. Stuffed animals were displayed behind grimy glass cases: cheetahs, hyenas, walruses and zebras, all with the same frozen expression, a combination of shock and repose, as if they had no idea how they ended up here but were resigned to their fate nonetheless. It was all very 19th Century. I half expected Charles Darwin to pop up at any moment.

The past, its been said, is a foreign country. They do things differently there. The Florence of today is, of course, very different from the Florence of Michelangelo and Leonardos day. The Florence of today has pizza and pasta and espresso and wi-fi and tour buses. What to do?

Squint.

That was the advice of a friend back home when Id mentioned my plans to visit Florence. Id laughed it off, but I now realized its actually a smart tactic. As the great psychologist William James said, The art of being wise is the art of knowing what to overlook. Sometimes we can see more by narrowing our field of view than by expanding it. The zoom lens reveals as much as the wide angle, and sometimes more. And so I zoomed, blocking out the tour buses and the pizza joints and the street vendors hawking velvet paintings of Bob Marley.

The art of being wise is the art of knowing what to overlook.

If you want to see properly, it helps to have a sharp-eyed guide. Mine was Eugene Martinez. I liked the name of his tour company, Ars Opulenta, which is Latin for abundantly luxuriant art. It sounded unapologetically decadent and overflowing with goodness.

What really sold me on Martinez, though, was his dog. While the other websites featured sombre men and women striking serious art-is-no-laughing-matter poses in front of some sober Florentine landmark, the Ars Opulenta page greeted me with a photo of Martinez and a hound of indeterminate breed. Both were smiling, with the red-tiled roof and shiny gold spire of the Duomo barely visible in the distance. The dog was no accident. Hes good for business. Dogs are comforting, reassuring, while all this art, this genius, is intimidating. What if we dont get it? What if we say something silly that exposes our ignorance? What if we are not worthy? A smiling canine presence puts people at ease.

In the days I spent with Martinez, walking the cobblestoned streets of Florence, visiting the Bargello and one of the citys still-functioning tile workshops, he taught me how to see the artwork for its own sake, on its own terms, and not burdened with expectations of what I should be seeing.

I liked the way Martinez said crazy, blasphemous things, such as I dont care for the Renaissance.

What? I replied, dumbstruck. You dont like the Renaissance?

I dont. Its too pretty for me. I was pondering what he meant by that when he said,

Give it a few days. Youll see what I mean.

A week later, at the Pitti Palace, I did. While most buildings in Florence are the epitome of sophisticated understatement, the Pitti Palace is huge and garish. Its an architectural emoticon, a monument to excess. Walking down one of the oversized corridors, ogling the David knockoffs, past the inlaid tiles and the ornate tapestries, I realized, finally, what Martinez meant when he said that the Renaissance was too pretty for him.

He meant too pretty in the sense of too flowery, overwrought. Some art simply tries too hard to please. This doesnt apply to all Renaissance art, of course. Some of it is absolutely worthy of our affection  but thats a judgment we need to make ourselves rather than blindly following the lead of an art historian, or anyone else for that matter. By pretending that all Renaissance art is equally good, we undeservedly elevate the bad art and do a disservice to the abundance of great art that the Renaissance did produce.

And, more importantly, we betray our own eyes  our own hard-earned ability to see properly.

Seeing art, it turns out, is less important than the art of seeing.

Eric Weiner is a recovering malcontent and philosophical traveller. He is the author of, among other books, The Geography of Bliss and the forthcoming The Geography of Genius. Follow him on Twitter.

If you liked this story, sign up for the weekly bbc.com features newsletter, called If You Only Read 6 Things This Week. A handpicked selection of stories from BBC Future, Earth, Culture, Capital, Travel and Autos, delivered to your inbox every Friday.","['seeing', 'art', 'dont', 'lead', 'squinting', 'traveller', 'better', 'renaissance', 'tour', 'sight', 'world', 'looking', 'florence', 'martinez']"
bbc,2010-10-10 00:00:00,Vugana natwe,[],,"['natwe', 'vugana']"
bbc,2016-02-16 00:00:00,  ?:  23-  ,[],,['23']
bbc,,EU referendum: Leaving EU 'big gamble' for UK security,[],"Media caption The defence secretary explains why he wants to stay in the EU

The UK will be taking a ""big gamble"" with its security if it votes to leave the European Union, defence secretary Michael Fallon has claimed.

The ""collective weight"" of partnerships such as the EU made it easier to deal with global threats, he told the BBC.

David Cameron will face MPs later as he presents his case for the UK remaining within the 28-member organisation.

But Mayor of London Boris Johnson has again insisted that the country has a ""great future"" outside the EU.

Mr Johnson's declaration on Sunday that he backs EU exit is being seen as a significant blow to Mr Cameron's campaign to remain in the EU.

The prime minister will outline details to MPs in a Commons statement, starting at 15.30 GMT, of last week's deal with EU leaders on reforms to the terms of the UK's membership, which paved the way for him to call a referendum on EU membership on 23 June.

He says the deal strengthens British sovereignty and the UK will be ""safer and stronger"" remaining in the EU.

'Big partnerships'

This message was echoed by Mr Fallon, who told Radio 4's Today that the UK benefited from being part of international partnerships, such as the European Union, Nato and the United Nations.

He rejected claims by former Conservative leader Iain Duncan Smith, one of six Cabinet ministers campaigning for the UK to leave the EU, that the UK's membership actually exposed it to greater security risks, pointing out that the EU had taken the lead in confronting Russia over its annexation of Crimea and Iran over its nuclear programme.

Media caption Boris Johnson: ""I want a better deal for the people of this country""

""At the moment our defence and security rests on Nato, not on the EU, but the EU adds to that security...The EU can do things that Nato cannot.""

""It is through the EU that you exchange criminal records and passenger records and work together on counter-terrorism...We need the collective weight of the EU when you are dealing with Russian aggression or terrorism. You need to be part of these big partnerships.""

Media caption Stanley Johnson says his son Boris' campaign to leave the EU is not a careerist move

While he was not saying the UK could not survive outside the EU, he said it would be up to the British people to decide whether ""we are safer and stronger inside the EU or take what is a big gamble and leave to what is a rather uncertain future"".

Asked about Mr Johnson's decision, Mr Fallon said the PM would have preferred ""more support"" from the Mayor of London but that his was one ""individual view"" and the overwhelming majority of the Cabinet back Mr Cameron's position.

Leaving his home in north London, Mr Johnson said his immediate focus was his remaining time in City Hall and there would be plenty of time to discuss the issue of Europe, and the UK's ""great future"" outside it, over the next four months.

Mr Johnson, who is also Conservative MP for Uxbridge and South Ruislip, has said the referendum was a ""once-in-a-lifetime chance"" for voters.

In a 2,000-word column for the Daily Telegraph, Mr Johnson said staying inside the union would lead to ""an erosion of democracy"".

'Be brave'

""There is only one way to get the change we need - and that is to vote to go; because all EU history shows that they only really listen to a population when it says no,"" he wrote.

He added: ""This is a moment to be brave, to reach out - not to hug the skirts of Nurse in Brussels, and refer all decisions to someone else.

""This is the only opportunity we will ever have to show that we care about self-rule.

""A vote to remain will be taken in Brussels as a green light for more federalism, and for the erosion of democracy."" Cameron to face MPs on EU referendum

Several other senior Tories - including Justice Secretary Michael Gove - have already said they will join the Out campaign.

Analysis

Image copyright AP

By Alex Forsyth, BBC political correspondent

It is less than 48 hours since the referendum date was announced, but already the campaigning is in full swing.

The leave campaign has been given a major boost by Boris Johnson, who says the only way to change the EU is to vote to go.

That has been seen by some as a nod to the possibility of a second referendum if a leave vote prompted the EU to offer a new deal - something No 10 has firmly dismissed.

Mr Johnson denies his stance is motivated by party leadership ambition, saying Mr Cameron should keep his job regardless of the referendum result; unlike the former Tory cabinet minister Owen Paterson who has refused to say the same.

The prime minister, who argues EU membership offers more power to the UK, will take his case to the Commons this afternoon.

There the stance of backbenchers will be closely watched in what is swiftly becoming an intense campaign.

Mr Johnson said one of his reasons for supporting the Out campaign was his concern about the erosion of British sovereignty.

However, his father, Stanley Johnson, told BBC Radio 5 live he disagreed with his son's argument.

He denied Mr Johnson's decision had been a ""career move"", saying he had ""completely thrown away"" any chance of a post inside Mr Cameron's cabinet by aligning himself against the prime minister.

Speaking before Mr Johnson's announcement, Mr Cameron said leaving the EU would give only an ""illusion of sovereignty"". ""If Britain were to leave the EU, that might give you a feeling of sovereignty, but you have got to ask yourself 'is it real?"" he told the Andrew Marr Show.

Media caption David Cameron: ""You have an illusion of sovereignty but you don't have power""

The BBC's Laura Kuenssberg said the last 72 hours was the equivalent of a ""cork coming out of a bottle"" for the Conservatives, with ministers speaking openly about their views for the first time in years and big arguments being made.

The Leave campaign has claimed that more than 100 Conservative MP could end up joining its side.

The prime minister announced the date of the in/out referendum outside Number 10 on Saturday, having returned from agreeing a deal in Brussels that he argued gave the UK a ""special status"" within the EU.

The agreement - which will take effect immediately if the UK votes to remain in the EU - includes changes to migrant welfare payments, safeguards for Britain's financial services and making it easier to block unwanted EU regulations.

The Financial Times reports that bosses of about half of Britain's 100 biggest companies are preparing to back Mr Cameron's campaign to keep the country in the union.","['johnson', 'campaign', 'deal', 'big', 'referendum', 'vote', 'leaving', 'leave', 'cameron', 'uk', 'mr', 'eu', 'security', 'gamble']"
bbc,2016-02-16 00:00:00,      ,[],,[]
bbc,2015-12-15 00:00:00,            ,[],"                            .

                .

         .",[]
bbc,2016-02-16 00:00:00,        ,[],,[]
bbc,2016-02-16 00:00:00,Berlin'de odul kazanan Israilli yonetmen: Israil hukumeti fasist,[],,"['dl', 'berlinde', 'srail', 'kazanan', 'hkmeti', 'srailli', 'faist', 'ynetmen']"
bbc,2016-02-16 00:00:00,     ?,[],,[]
bbc,,  ,[],,[]
bbc,,EU referendum: European reaction to poll announcement,"['Bbc News', 'Stephen Fottrell']","Image copyright Reuters

The UK will vote on whether to stay in or leave the European Union in a referendum in June but what do people from other EU countries think about Britain's big decision?

David Cameron announced the date of the in/out referendum on Saturday, after returning from Brussels with a deal he argued gave Britain a ""special status"" within the EU.

Here, Europeans - who contacted us via email and on Facebook - give their reaction to the referendum being called in the UK and their views on Britain's relationship with the EU.

Geert Oetken, Bonn, Germany

My feeling is that countries who do not believe in the values of the EU should leave the union.

It will be better for the remaining countries, because only then can they create a real democratic, governed and socially united Europe.

I think Mr Cameron is being populist and yet he only speaks with contempt for the EU.

Britain should leave the EU for once and for all and then experience what it's like to be a lone country in a global capitalistic market place. Good luck with that.

I only feel sad for the people of the UK who will have to suffer from these decisions.

I feel the British campaign against the EU is fuelled by hate politics more than ever.

It is not a healthy position to take. Goodbye, Britain.

Image copyright Facebook/Alek Ciesla

Estelle Brentnall, Brussels, Belgium

I am a French national living in Belgium but prior to moving to Brussels I lived for more than a decade in Southampton and London.

For me, Europe is about more than just free trade. It is also about sticking together and preventing another world war. It is about sharing the same democratic values and principles.

I feel happy about the deal reached by David Cameron, which stayed within the limits of the EU treaties.

I would love to hear more from the UK about the positive changes the EU has brought to Britain, rather than only hearing about seemingly frivolous European laws or hordes of migrants apparently crossing the Channel to exploit British resources.

Now it is time for the British people to decide and their decision will have to be respected, of course. I just hope that they decide to stay in the EU.

I think that the British people underestimate their culture and in fact how much we rely on them when it comes to values and pragmatism, even if people from other member states don't want to admit it.

The potential ""Brexit"" is a very emotional thing to me. What I fear most is that it could unravel with many grave consequences at all levels - social, economic and diplomatic.

Image copyright Facebook/Rune Jensen

Gert Been, Achlum, Friesland, The Netherlands

As a Dutchman and a real European, I would like to see the UK remain a member of the EU.

It's better for Europe and also better for Britain.

However, I don't want to have a member who receives special treatment.

This is the second time the UK has received special treatment, with the last one being under Margaret Thatcher.

It should be one rule for all. The other EU members were so weak to accept Cameron's proposals.

And yet Mr Cameron then says he doesn't love Brussels, he loves Great Britain.

It sounds so childish and unfriendly to the rest of Europe.

Dominik Rappaport, Stockerau, Austria

I think British politicians have made a number of mistakes. Lots of people will certainly agree that the EU is far from perfect and needs reform.

Also, a lot of the points your PM raised make sense, like the problem of social benefits.

However, British politicians like to talk in public about the EU in a way as if it was an enemy and the other 27 member states were not your friends.

The natural consequence was the lack of allies they needed in and before the recent negotiations.

I'm often irritated when the British write and talk about Europe as if they were not part of it.

This provokes rejection. If you tell me you don't want to have anything to do with the continent, people will say ""ok, then please go away"" and you can hardly count on our support for your matters, even if they make sense.

Are you a European with a view on the UK's EU referendum? Share your views: haveyoursay@bbc.co.uk

Please include a contact number if you are willing to speak to a BBC journalist. You can also contact us in the following ways:","['reaction', 'brussels', 'announcement', 'referendum', 'british', 'member', 'cameron', 'values', 'uk', 'eu', 'poll', 'think', 'european']"
bbc,,Defiant India protesters stand ground in Haryana,"['Sanjoy Majumder', 'Bbc News']","Media caption Sanjoy Majumder said protesters had created road blocks ""effectively encircling Delhi""

It is 8am on the Bahadurgarh border on the west of Delhi. At this time, this busy road should be choked with traffic, but it is completely deserted.

Trucks are lined up along the edge of the road.

In the middle, a group of people are stretched out on rugs placed on the road, under a canopy. Some of the older men are pulling on a hookah.

They have been here for the past several days, not allowing any traffic through.

They are protesters from the Jat community who are demanding quotas in government jobs and educational institutes.

Groups of aggressive young men patrol the road, armed with sticks. Pedestrians are let through but nothing else.

'Unfair media'

""I need to get through - it's the first day of my new job at the next town, but they've turned me back,"" one frustrated young man tells me as he heads away on his motorcycle.

The protesters watch us warily, as we film some of the barricades.

""The media's been unfair to us,"" a couple of them mutter as they come closer. ""You're only saying we're troublemakers when we are gathered peacefully here.""

As I attempt to speak on camera, one man covers the lens with his hand.

""Speak to us first, hear us out, only then will we let you do your job,"" he says.

Image caption Protesters have been sitting in the middle of the road, not letting traffic through

Image copyright Manoj Dhaka Image caption The army and riot police have been called in to quell the protests

""We've been here all these days but none of the politicians have come to meet us,"" says one protester, Sukhram Dhankar.

""The police have been needlessly provocative. They've used force. So many of us have been injured.""

Even as he finishes speaking, a group of armed riot police turn up. As their officer calls out orders, they swiftly begin removing the trucks to clear the road.

The canopy is dismantled and the people asked to leave, but no one does.

The protesters simply sit down on the ground and begin chanting slogans as the police look on.

Within minutes, some men deflate the tyres of a few of the trucks still left in place to prevent them from being moved.

The police decide to retreat.

The canopy is swiftly put back up and more trucks are moved in to block the road as the protesters cheer.

Image copyright Manoj Dhaka Image caption Protesters have burned shops and motorcycles

""We are not going to move,"" says one of them who refuses to tell me his name.

News that the government has offered concessions cuts little ice.

""We don't trust them. Let's get something in writing. Let them spell it out,"" he says.

We are on the edge of Delhi.

Much of the area around us was farmland about a decade ago. Now you can see tall buildings in some places, others are under construction.

""We are farmers,"" Sukhram Dhankar says. ""But there is no land left for us to farm. It's taken over by developers. So we need government jobs.""","['theyve', 'trucks', 'haryana', 'men', 'india', 'protesters', 'defiant', 'young', 'caption', 'traffic', 'stand', 'let', 'canopy', 'road', 'ground']"
bbc,2016-02-16 00:00:00,Prefeito de Londres adere a campanha pela saida do Reino Unido da Uniao Europeia,[],"Image copyright Reuters Image caption Apoio de Boris Johnson a campanha pela saida do bloco mudam o cenario da disputa

Um dos politicos mais carismaticos do Reino Unido, o prefeito de Londres, Boris Johnson, anunciou neste domingo que fara campanha pela saida do pais da Uniao Europeia, uma questao que sera colocada para a populacao no plebiscito marcado para 23 de junho.

Ele defendeu que fazer parte do bloco esta erodindo a soberania britanica e que o acordo para reformas nas regras do grupo, feito pelo primeiro-ministro, David Cameron, nao trara as mudancas fundamentais que sao necessarias.

Isso coloca Johnson e Cameron em lados opostos da disputa - tanto nacionalmente quanto no proprio partido, pois ambos sao conservadores. Cameron pede aos cidadaos que votem pela permanencia em uma UE ""reformada"" e afirma que deixa-la seria um ""salto no escuro"".

O anuncio de Johnson veio apos haver uma grande especulacao sobre qual seria sua posicao na consulta popular.

'Assumir o controle'

Cercado por jornalistas no lado de fora de sua residencia, no norte de Londres, Johnson disse que a UE e um ""projeto politico"" que ""corre um perigo real de sair do controle democraticamente"".

Ele disse que a soberania - o poder do Reino Unido de governar a si mesmo - estava sendo ""intensamente erodida"" pelas instituicoes do bloco, com ""muito ativismo juridico"" e leis sendo produzidas por ele.

Johnson parabenizou Cameron pelo acordo negociado com lideres europeus para mudar a relacao britanica com a UE, dizendo que o premie havia se saido ""fantasticamente bem"" em um curto periodo de tempo.

""Mas nao acho que alguem pode afirmar de forma realista que isso e uma reforma fundamental da UE ou do relacionamento do Reino Unido com a UE"", disse. ""A meu ver... temos a chance de fazer alguma coisa. Eu tenho a chance de fazer alguma coisa.""

O politico acrescentou desejar que esta relacao seja mais de ""comercio e cooperacao"": ""Quero um acordo melhor para as pessoas desse pais, economizar seu dinheiro e assumir o controle de volta"".

Image copyright AP Image caption Johnson fez o anuncio do lado de fora de casa, cercado por jornalistas; o que ele diz importa

Ambicoes politicas

O prefeito de Londres e visto como um candidato em potencial para disputar a lideranca do Partido Conservador, atualmente ocupada por Cameron.

Ele negou que sua decisao tenha a ver com suas ambicoes politicas, destacando te-la tomado apos pensar profunda e seriamente sobre o assunto, porque a ultima coisa que desejava era desafiar Cameron.

Johnson disse que apoiara a campanha Vote Leave, um dos dois grupos que buscam ser reconhecidos como a campanha oficial pela saida do bloco, mas descartou participar de debates na TV contra membros de seu partido.

Ao falar a BBC antes da decisao ser anunciada, Cameron fez um ultimo apelo a Johnson para que ele apoiasse a campanha pela permanencia na UE, dizendo que se ele se importa com "" ser capaz de fazer coisas"" no mundo, integrar UE e fundamental.

E afirmou que ""andar de bracos dados"" com Nigel Farage e George Galloway, integrantes do movimento Grassroots Out, que tambem busca ser a campanha oficial pela saida da UE, era ""dar um passo no escuro e na direcao errada para nosso pais"".

Cameron defendeu que o Reino Unido e ""melhor, mais seguro e mais forte"" como parte do grupo e que deixar um bloco com 28 membros pode dar a ""ilusao de soberania"", mas, na verdade, enfraqueceria o poder e a influencia britanicos.

Image copyright Getty Image caption Cameron enfrenta oposicao a permanencia na UE em seu proprio partido

Carisma

No entanto, o argumento nao foi suficiente para convencer Johnson, que se junta a outros seis ministros do gabinete do governo que apoiam a saida.

Entre eles, estao os secretarios de Trabalho e Pensoes, Iain Duncan, e de Justica, Michael Gove. Zac Goldsmith, que espera ser o sucessor de Johnson, tambem anunciou ser contra a permanencia.

Alguns apoiadores da campanha pela saida haviam dito que esperavam que Johnson se tornasse a principal figura dela, por ser capaz de atingir grandes grupos de eleitores de uma forma que muitos outros politicos nao conseguem.

Johnson e um dos politicos mais carismaticos do Reino Unido e seu apoio de fato da a imagem que a campanha pela saida ainda nao tinha, diz o editor de politica interino da BBC News, James Landale.

Pesquisas indicam que sua voz sera ouvida por muitos ao decidirem. ""Ele esta testando seu apelo em escala nacional em uma disputa de importancia historica. E isso importa, porque Johnson pode ser primeiro-ministro algum dia"", afirma Landale.

Ao apoiar a campanha pela saida, Johnson conquistara o apoio de muitos conservadores, que escolherao o sucessor de Cameron. Johnson negou ter planejado desta forma.

""Mas muitos membros do partido - em ambos os lados da disputa - desconfiam de seus motivos e suspeitam que ele esteja agindo mais em interesse proprio do que em nome do pais"", diz Landale.","['em', 'sada', 'unio', 'johnson', 'um', 'campanha', 'londres', 'da', 'reino', 'ue', 'prefeito', 'unido', 'para', 'europeia', 'que', 'pela', 'ser']"
bbc,,BBC ,[],,['bbc']
bbc,2016-02-16 00:00:00,'ay la luc nen e cu nguoi cua minh ra',[],"Nam 2016 la nam ma cac to chuc va ang phai chinh tri ngoai ang Cong san o Viet Nam nen ung ra au tranh hop phap voi ang Cong san thong qua ky bau cu Quoc hoi va Hoi ong nhan dan cac cap vao cuoi thang 5/2016, theo mot ung vien oc lap.

Binh luan voi BBC hom 21/02/, ve mot nghi quyet moi uoc Thuong vu Quoc hoi Viet Nam cong bo trong o quy inh chi co toi a 50 ai bieu Quoc hoi Viet Nam la nguoi ngoai ang cong san, Tien sy Khoa hoc Nguyen Quang A noi:

""Ve mat phap ly, ang cong san Viet Nam va mot so ang chinh tri co ton tai o Viet Nam, ve phap ly la ho ngang hang voi nhau ve mat ang chinh tri.

""The thi toi nghi ho nen au tranh mot cach hop phap nhu vay, oi quyen cua minh va tai sao lai khong ua ung cu vien cua minh ra?"", nha van ong cho xa hoi dan su va dan chu hoa o Viet Nam noi voi BBC.","['c', 'lc', 'nn', 'cng', 'vi', 'ca', 'ti', 'l', 'ngi', 'mnh', 'mt', 'hi', 'ra', 'vit', 'v', 'y', 'nam']"
bbc,,BBC News,[],"David Cameron is telling the Commons why he believes the UK is better off staying in the European Union as 100 Tory MPs say they want to leave.



From the section EU Referendum","['staying', 'union', 'bbc', 'referendum', 'leavefrom', 'say', 'mps', 'uk', 'telling', 'tory', 'european']"
bbc,,iPlayer Radio,[],5 live Investigates How can fans be sure they pay a fair price for gig and sports tickets bought online? BBC Radio 5 live,"['tickets', 'sure', 'pay', 'price', 'investigates', 'fans', 'gig', 'live', 'radio', 'online', 'iplayer']"
bbc,2016-02-16 00:00:00,Por que Donald Trump elogio al papa Francisco despues de haberlo criticado por cuestionar su fe cristiana,"['Bbc Mundo', 'Redacci N']","Image copyright Getty Image caption Donald Trump mostro un tono mas conciliador con el Papa durante una entrevista en la television.

Si algo se conoce de la personalidad de Donald Trump, el aspirante republicano a la presidencia de Estados Unidos, es que no ofrece la otra mejilla.

El estilo que el multimillonario empresario ha demostrado durante su campana es directo, burlon y despiadado, con el que apabulla a sus contrincantes.

No se retracta y poco se disculpa de sus comentarios improvisados y sin pelos en la lengua.

Por que, entonces, cambio de tono con el papa Francisco, pocas horas despues de haber criticado al pontifice por cuestionar su fe cristiana?

Tono conciliatorio

Tras su visita a Mexico, el Papa dijo que la propuesta de Trump de construir un muro en la frontera con EE.UU. no era un acto cristiano.

E incluso la primera respuesta de Trump, aunque firme, fue bastante diferente de aquellas a las que nos ha acostumbrado.

Image copyright Reuters Image caption El Papa hizo sus comentarios sobre Trump a bordo de un avion al final de su visita a Mexico.

Fue una declaracion escrita de antemano que el politico empresario leyo con mucho cuidado.

Dijo que ""es vergonzoso que un lider religioso cuestione la fe de una persona"" y aprovecho para criticar veladamente a Obama, afirmando que como presidente ""no permitiria que el cristianismo sea atacado y debilitado"".

Pero, para sus estandares, su tono fue bastante moderado.

Y horas despues el multimillonario empresario manifesto un tono mas conciliatorio, elogiando el quehacer de Francisco y culpando, en su lugar, al gobierno mexicano.

""Tengo mucho respeto por el papa. Tiene mucha personalidad y creo que esta haciendo un buen trabajo, tiene mucha energia"", dijo Trump.

Image copyright AP Image caption Trump llego lo mas cerca de una ""retraccion"" al decir que tenia ""mucho respeto por el Papa"".

""De hecho, no me gusta pelear con el papa. No creo que esto sea una pelea"", agrego el candidato.

La razon de este cambio de tono?

Muy probablemente, el hecho de que la polemica se da a pocos dias de las elecciones primarias en Carolina del Sur, un estado donde la religion juega un papel importantisimo entre el electorado.

Credenciales religiosas

Efectivamente, demostrar y defender las credenciales religiosas es muy importante en el contexto politico estadounidense, particularmente en visperas de las elecciones primarias en Carolina del Sur.

Y que el lider de la Iglesia catolica critique la fe de un candidato podria ser danino politicamente, aunque la influencia del catolicismo no se compare con el poderoso cristianismo evangelico en EE.UU.

Image copyright Reuters Image caption El candidato muchas veces se dirige a sus adeptos con una Biblia en mano.

Pero, ademas, la religiosidad de Trump ha sido objeto de constantes ataques y es uno de sus puntos flacos.

Por ello, durante toda su campana el millonario ha intentado resaltar sus vinculos religiosos, apareciendo en sus mitines politicos con una Biblia en mano, que dice fue un regalo de su madre cuando era nino.

Y todo indica que es por eso mismo que rehuyo la confrontacion directa con el pontifice, optando por afirmar que estaba mal informado sobre las drogas que cruzan la frontera y otros problemas de seguridad que hacen necesaria una frontera fuerte.

Es, tal vez, lo mas cercano a una retraccion que se podria esperar del vociferante precandidato republicano.

Y,le permite dejar intacta su conviccion religiosa en un estado donde esta liderando en las encuestas.

Como primer estado sureno en el proceso para escoger el candidato republicano a la presidencia, Carolina del Sur marcara la pauta entre el electorado conservador y de tendencia fundamentalista cristiana que domina las cruciales regiones del sur de EE.UU.","['el', 'francisco', 'qu', 'trump', 'la', 'por', 'papa', 'su', 'en', 'una', 'donald', 'elogi', 'haberlo', 'fe', 'y', 'que', 'se', 'sus']"
bbc,2016-02-16 00:00:00,Umupfasoni wa Netanyahu aratuka abakozi biwe,[],,"['wa', 'abakozi', 'netanyahu', 'biwe', 'aratuka', 'umupfasoni']"
bbc,,India caste unrest: 'Half of Delhi residents have no water',[],"Divided US split into 'alien tribes'

Polls in the US show that voters are angry at the Washington establishment and that American society is as divided as never before.","['alien', 'voters', 'tribespolls', 'washington', 'divided', 'delhi', 'india', 'water', 'unrest', 'american', 'split', 'half', 'society', 'residents', 'establishment', 'angry', 'caste']"
bbc,2016-02-16 00:00:00,"    : ""      """,[],,[]
