Source,Date,Title,Authors,Text,Keywords
msnbc,,"Lies, damn lies. Also, lies","['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Morning Joe', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Msnbc Live']","Chris Hayes looks at the moment in the presidential election when Donald Trump called Ted Cruz a spectacular liar.

... more

Duration: {{video.duration.momentjs}}","['liar', 'trump', 'spectacular', 'videodurationmomentjs', 'ted', 'hayes', 'lies', 'moment', 'damn', 'looks', 'moreduration', 'presidential']"
msnbc,,Dirty tricks in the South Carolina primary,"['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Morning Joe', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Msnbc Live']","The GOP race is getting nasty with just over a week to go before voters go to the polls in the first in the south primary.

... more

Duration: {{video.duration.momentjs}}","['week', 'voters', 'tricks', 'polls', 'primary', 'videodurationmomentjs', 'race', 'dirty', 'moreduration', 'nasty', 'gop', 'south', 'carolina']"
msnbc,,Top tip: Leaders are readers,"['All In With Chris Hayes', 'Your Business', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","Serial entrepreneur Kalika Yap, the founder and CEO of Citrus Studios, tells us why all leaders need to be readers.

... more

Duration: {{video.duration.momentjs}}","['studios', 'kalika', 'leaders', 'readers', 'tip', 'yap', 'videodurationmomentjs', 'moreduration', 'need', 'serial', 'tells']"
msnbc,,Trump backers 'voting with our middle finger',"['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","As polls show his debate antics made little difference in South Carolina, Donald Trump says he's poised to 'run the table.'

... more

Duration: {{video.duration.momentjs}}","['little', 'run', 'trump', 'hes', 'polls', 'backers', 'moreduration', 'middle', 'finger', 'videodurationmomentjs', 'table', 'poised', 'voting', 'south']"
msnbc,2014-02-16 14:45:55-06:00,15 Fun Facts About Presidents Day And Our National Parks,[],"Were excited to celebrate Presidents Day this year, especially since the grand occasion calls for another stretch of fee-free days! Do you have any plans for visiting a national park that pays homage to a great American leader of yesteryear?

With so many options to choose from, you may not have to go far to find a park thats protected in honor of a former Commander-in-Chief. Some sites commemorate the birthplaces of past presidents (e.g. Kennedy and Hoover), while others memorialize the places where they sought solace in the years after their presidency (e.g. Van Buren, Eisenhower, and Johnson). One things for sure: theres no shortage of places to celebrate, so find a park near you and take some time to learn something fun about these famous heads of state.

For example, did you know that Jimmy Carter was a peanut farmer before kicking off his political career? Or that Gerald R. Ford is the only American president to have served as a park ranger?

As a tribute to our fearless leaders, here are some neat facts about Presidents Day and our parks that honor their life and legacy. Did you know that ...

Presidents Day is celebrated on the third Monday in February, thanks to the 1968 Uniform Monday Holiday Act It was established in 1885 in honor of President George Washingtons birthday Washingtons birthday was actually on February 22, 1732 (this would be his 282nd birthday!) Washingtons birthplace is a national monument and is located in Colonial Beach, VA It is still officially called Washingtons Birthday by the federal government The government debated renaming the holiday to Presidents Day to include President Abraham Lincolns birthday, but the proposal failed in committees Lincolns birthday was actually on February 12, 1809 (this would be his 205th birthday!) Lincolns birthplace is a national historical park and is located in Hodgenville, Kentucky President Ulysses S. Grant established Yellowstone as the first national park President Theodore Roosevelt has the most national parks named in his honor Lincoln is a close runner-up for that title Roosevelts birthplace is a national historic site and is located in New York City, NY Adams National Historical Park was the birthplace of two presidents: John Adams and John Quincy Adams The most recent presidential birthplace added to the National Park System belonged to William Jefferson Clinton There are 35 parks named after American Presidents, and one park that celebrates four of them (but its named after a New York attorney)

Be sure to take advantage of the fee-free days and explore our national parks! Need help locating a park near you? Go here. Happy Presidents Day!","['birthplace', '15', 'presidents', 'national', 'park', 'parks', 'honor', 'washingtons', 'facts', 'birthday', 'fun', 'president', 'day']"
msnbc,,Engaging in politics through social media,"['All In With Chris Hayes', 'Msnbc Live With Jos D Az-balart', 'Code Forward', 'Msnbc Live With Thomas Roberts', 'Mtp Daily', 'Melissa Harris-perry', 'Msnbc Live', 'Msnbc Live With Kate Snow', 'Weekends With Alex Witt', 'The Rachel Maddow Show']","""Wake the Vote"" students Cam Migdol, Erica Jordan, Ryan Wolfe and Camry Wilborn discuss their experience working on the Iowa campaign caucuses and how young people are using social media to engage in the political process.

... more

Duration: {{video.duration.momentjs}}","['wolfe', 'working', 'students', 'media', 'using', 'young', 'engaging', 'videodurationmomentjs', 'wake', 'social', 'vote', 'politics', 'wilborn']"
msnbc,,Sanders' record on civil rights,"['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Way Too Early', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","Artist, performer, and civil rights activist Harry Belafonte, who is supporting Bernie Sanders, affirms the senator's history of fighting for civil rights.

... more

Duration: {{video.duration.momentjs}}","['sanders', 'performer', 'supporting', 'civil', 'rights', 'moreduration', 'record', 'senators', 'videodurationmomentjs', 'harry', 'history']"
msnbc,2014-02-19 14:30:00,Lockup fans check in from around the world,[],,"['lockup', 'world', 'fans', 'check']"
msnbc,,Clinton: 'Women's rights are human rights',"['Morning Joe', 'All In With Chris Hayes', 'Msnbc Live With Thomas Roberts', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Msnbc Live']","Presidential candidate Hillary Clinton explains how human rights struggles across the world are about women and LGBT people.

... more

Duration: {{video.duration.momentjs}}","['clinton', 'rights', 'videodurationmomentjs', 'struggles', 'lgbt', 'hillary', 'human', 'moreduration', 'world', 'womens', 'presidential', 'women']"
msnbc,2016-02-22 12:56:00,"In the race to be Trump's sole rival, Cruz's cash matters",[],"In the wake of Donald Trumps double-digit victory in the South Carolina primary, John Kasich told supporters, Tonight it became a four-person race. Around the same time, Marco Rubio declared, After tonight, this has become a three-person race. And then theres, Ted Cruz, who argued shortly before the primary that the Republican contest is a two-man race.

How clarifying.

With Donald Trump having already cruised in New Hampshire and South Carolina, its difficult to see him as anything but the current frontrunner. The question is wholl be his principal rival as the field narrows and the race enters the next phase.

Rubio, pointing to the Republican establishments gushing affections, believes hes the one for the job. Cruz, meanwhile, points to his actual performances in the early nominating contests  he won Iowa, defeated Rubio in New Hampshire, and is one of only two candidates to finish in the top three in each of the contests thus far  while making the case for himself.

This is bound to go on for a while, but dont overlook the significance of campaign financing. The New York Times has a good piece on this today.

A seven-month, $220 million surge of spending on behalf of mainstream Republican candidates has yielded a primary battle dominated by Donald J. Trump and Senator Ted Cruz of Texas, two candidates reviled by most of the partys leading donors. Now, as they approach a pivotal and expensive stage of the campaign, the two insurgent candidates  who have won the first three contests  appear to be in the best position financially to compete in the 11 states that will vote on Super Tuesday, according to reports filed with the Federal Election Commission on Saturday.

For all the Rubio hype, Cruz raised $7.6 million in January  the best showing of any Republican candidate, and nearly $3 million more than the Florida senator  and the Texan began the month with $13.6 million in cash on hand, which is also the strongest showing in the GOP field.

As Rachel noted on the show a couple of weeks ago, this is what separates Cruz from previous Republican candidates  including Rick Santorum and Mike Huckabee  whove relied on evangelicals and social conservatives as a base. The Texas senator won Iowa, but he has what his like-minded predecessors did not: money.

Some caveats are probably in order. For one thing, this refers to reported campaign fundraising, but it doesnt include affiliated entities like super PACs (though Cruz is faring pretty well on that front, too). For another, we dont yet have a look at February fundraising, and its a safe bet as the Republican establishment has embraced Rubio with great enthusiasm, his coffers have swelled.

Plus, as Jeb Bush can attest, money isnt everything.

But the nature of the race is about to change. Retail politicking is key in places like Iowa, New Hampshire, and South Carolina, where voters expect to shake your hand, look you in the eye, and kick the proverbial tires a bit, but on March 1, Republican voters will participate in 10 primaries and 1 caucus. To do well, candidates will rely less on meet-and-greet events at coffee shops, and more on advertising, field operations, and an effective campaign infrastructure.","['million', 'won', 'campaign', 'rival', 'sole', 'cash', 'rubio', 'matters', 'cruz', 'race', 'cruzs', 'trumps', 'senator', 'candidates', 'republican', 'south']"
msnbc,,Donald Trump faces tough questions from the...,"['Style Hatch - Http Stylehatch Co Stylehatch', 'Site Authors']","About

The destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Find more information on MSNBCs programming at msnbc.com.

Follow our other Tumblrs:

The Rachel Maddow Show

PoliticsNation

The...","['tough', 'perspectives', 'maddow', 'msnbcs', 'programming', 'rachel', 'political', 'showpoliticsnationthe', 'msnbccomfollow', 'donald', 'questions', 'faces', 'tumblrsthe', 'insightful', 'trump']"
msnbc,,Trump on 2002 Iraq support: Who knows what was in...,"['Style Hatch - Http Stylehatch Co Stylehatch', 'Site Authors']","About

The destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Find more information on MSNBCs programming at msnbc.com.

Follow our other Tumblrs:

The Rachel Maddow Show

PoliticsNation

The...","['insightful', 'perspectives', 'knows', 'msnbcs', 'programming', 'support', 'rachel', 'political', 'showpoliticsnationthe', 'msnbccomfollow', '2002', 'maddow', 'tumblrsthe', 'iraq', 'trump']"
msnbc,,Baldwin: Clinton 'very strong' at debate,"['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","Senator Tammy Baldwin, D - Wi., praised Hillary Clinton's debate performance on Thursday evening, and said she supports Clinton's bid for president because ""she knows how to get the job done.""

... more

Duration: {{video.duration.momentjs}}","['senator', 'clinton', 'performance', 'supports', 'wi', 'videodurationmomentjs', 'clintons', 'praised', 'tammy', 'moreduration', 'president', 'strong', 'baldwin', 'debate']"
msnbc,,Gun safety legislation heats up campaign trail,"['All In With Chris Hayes', 'Reporter S Notebook', ""The Last Word With Lawrence O'donnell"", 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Melissa Harris-perry', 'Msnbc Live', 'Politicsnation With Al Sharpton', 'Weekends With Alex Witt', 'The Rachel Maddow Show']","The issue of gun safety is becoming a big part of the presidential campaign on both sides, with Hillary Clinton set to focus on Bernie Sanderss record on gun control just days before the South Carolina primary. Colin Goddard, a survivor of the 2007 Virginia Tech shooting and senior policy advocate for the group Everytown for Gun Safety, weighs in on the gun control stances.

... more

Duration: {{video.duration.momentjs}}","['control', 'weighs', 'stances', 'survivor', 'campaign', 'videodurationmomentjs', 'legislation', 'gun', 'virginia', 'trail', 'safety', 'heats', 'tech', 'south']"
msnbc,2016-02-22 08:29:00,"106-year-old Virginia McLaurin meets Obama, dances with joy",[],"This 106-year-old admitted she never thought shed live to visit the White House  and then gave the president and first lady a surprise of their own.

Virginia McLaurin danced her way across the room as she met Barack and Michelle Obama as part of Black History Month.

Slow down now, dont go too quick! joked the president, clearly taken aback at the diminutive centenarians energy. The first lady told her: I want to be like you when I grow up.

McLaurin was born in 1909 in South Carolina and moved to Washington, D.C., in 1941, according to a community Facebook page set up for her.

She told the Obamas: I thought I would never live to get in the White House ... I am so happy  a black president.

The video of the meeting received almost 11 million views on the White Houses Facebook page in the first six hours after it was uploaded late Sunday.

This article originally appeared on NBCNews.com.","['facebook', 'meets', 'president', 'joy', 'live', 'mclaurin', 'virginia', 'thought', 'dances', 'black', 'house', '106yearold', 'white', 'told', 'lady', 'page', 'obama']"
msnbc,,Lockup Extended Stay: Sacramento  The Force LaForce,"['Morning Joe', 'All In With Chris Hayes', 'Msnbc Live With Thomas Roberts', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Msnbc Live']","Over the past 20 years, inmate Chris LaForce has accrued thousands of arrests while homeless on the streets of Sacramento. Unlike many inmates, however, he considers the county jail to be a home.

... more

Duration: {{video.duration.momentjs}}","['lockup', 'extended', 'force', 'unlike', 'sacramento', 'streets', 'stay', 'past', 'videodurationmomentjs', 'jail', 'inmates', 'moreduration', 'laforce', 'thousands']"
msnbc,2016-02-22 09:43:00,Kalamazoo shooting victims were attacked seemingly randomly,"['Erin Calabrese', 'Jon Schuppe', 'Tim Stelloh']","The eight people shot by a rampaging Uber driver Saturday were cut down on what otherwise seemed to be an ordinary weekend evening.

A mother standing outside her apartment. A father and son checking out cars at a Kia dealership. A group of women and a teenage girl heading home after seeing a play.

All had the horrible luck of ending up in the path of Jason Brian Dalton, who, according to authorities, was driving around the city in a Chevrolet HHR sport utility vehicle, armed with a semiautomatic handgun, shooting people at random.

Its just a normal thing that you dont think would end in this kind of heartbreak, said Robin Buchler, superintendent of Mattawan High School, where Tyler Smith was a student.

There is no obvious motive, nothing to tie the three sets of victims together  circumstances that make the attacks particularly difficult to process, authorities said.

RELATED: Kalamazoo rampage victims were attacked doing ordinary weekend activities

How do you go and tell the families of these victims that they werent targeted for any reason other than they were there to be a target? Kalamazoo County Prosecutor Jeffrey Getting said.

The first victim, described by a neighbor as a mother of multiple children, was shot about 5:42 p.m. ET outside the Meadows Townhomes on G Avenue in the northeast part of the city, police said. The woman, whom officials have not identified, survived.

More than four hours later and on the other side of town, Richard Smith, 53, was looking at cars with his 17-year-old son, Tyler, at Seelye Kia on Stadium Drive, Buchler said. Dalton killed them both, authorities say.

Not long after that, a group of women and a 14-year-old girl were parked in two cars outside a nearby Cracker Barrel restaurant. They were returning home after seeing a play, Michigan Gov. Rick Snyder said.

Four of them were in a Chevrolet Cruze: Mary Jo Nye, 60, of Battle Creek, Michigan, was behind the wheel. The 14-year-old girl was in the front passenger seat. In the back were Dorothy Brown, 74, and Barbara Hawthorne, 68, also of Battle Creek.

Next to them, driving an Oldsmobile Silhouette minivan, was the sister-in-law  and best friend  of Mary Jo Nye: Mary Lou Nye, 62, of Baroda, Michigan.

Dalton approached them, spoke to them briefly and then unloaded his weapon into both cars, Kalamazoo County Undersheriff Paul Matyas said.

All were killed but the girl, who was believed to be dead for more than an hour but squeezed her mothers hand as doctors prepared to harvest her organs, Michigan State Police Lt. Dale Hinz told NBC News. She was rushed into surgery in what authorities have called a miracle.

Snyder said the girl was working hard to stay alive, according to The Associated Press.

The woman shot next to her, Mary Jo Nye, was a retired teacher who worked many years at a school that served at-risk students, a former colleague told The AP.

Tara Egnatuk, assistant director of Calhoun Community High School, said Nye helped students become better writers by taking baby steps to get them to open up. Nye played a really integral part in a lot of kids lives, Egnatuk said.

Dorothy Brown was remembered as a kind neighbor and avid vegetable gardener. When Patrick Mallon Jr., who lived next door, would go on vacation, the AP reported, Brown would tend to the familys cat and watch their home. He always returned the favor, shoveling her driveway when it snowed.

RELATED: 6 dead, 2 wounded after random shootings in Michigan

Mary Lou Nye had reached the rank of staff sergeant in the Air Force. Her son, Bart, told NBC News that his mother and aunt  Mary Jo Nye  lived together during college and had remained close.

They were really awesome, wonderful, loving people, Bart said. My mom doted on us when we were kids, and my aunt took care of us when Mom and Dad were on active duty in the Air Force.

The sisters-in-law had planned an evening out that started with dinner at Cracker Barrel, where one left her car before they headed to Miller Auditorium to see a show featuring Chinese acrobats.

That way, they only had to pay for parking for one car, Bart said, adding that once the show ended, they went back to the parking lot to pick up a car and part ways. It was at that moment that the gunman appeared and began shooting.

Barts father, Christopher, became suspicious when Mary Lou didnt call him after the show. So he began frantically dialing everyone he could to find her.

He got no answer, Bart recalled.

The next morning, the police arrived with grim news: both women had been shot dead.

Why? Bart asked. What purpose did this serve other than to shoot people?

Its just completely senseless, he added.

This article originally appeared on NBCNews.com.","['kalamazoo', 'victims', 'bart', 'attacked', 'cars', 'seemingly', 'randomly', 'women', 'jo', 'authorities', 'shot', 'girl', 'shooting', 'mary', 'nye']"
msnbc,,Sanders vows to protect public lands,"['Morning Joe', 'All In With Chris Hayes', 'Msnbc Live With Thomas Roberts', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Msnbc Live']","During the MSNBC Clinton-Sanders town hall, Bernie Sanders promises to protect public lands from the effects of climate change, and to also protect the culture and land of Native Americans.

... more

Duration: {{video.duration.momentjs}}","['town', 'sanders', 'protect', 'lands', 'vows', 'promises', 'videodurationmomentjs', 'moreduration', 'msnbc', 'public', 'native']"
msnbc,,Super Tuesday looms large for Democratic candidates,"['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","Whats at stake on Super Tuesday? Almost 900 delegates from eleven states, but the biggest prizes are all places where Hillary Clinton is favored. The Washington Posts Chris Cillizza and Ruth Marcus debate where Bernie Sanders can take the lead on that day.

... more

Duration: {{video.duration.momentjs}}","['sanders', 'looms', 'whats', 'posts', 'stake', 'washington', 'large', 'videodurationmomentjs', 'states', 'candidates', 'prizes', 'democratic', 'super', 'ruth']"
msnbc,,Top tip: Hire with your gut,"['All In With Chris Hayes', 'Your Business', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","Ryan Harwood, the founder and CEO of PureWow, tells us why you should always use your gut when hiring new employees.

... more

Duration: {{video.duration.momentjs}}","['hire', 'founder', 'hiring', 'employees', 'moreduration', 'tip', 'ryan', 'videodurationmomentjs', 'purewow', 'gut', 'harwood', 'tells']"
msnbc,,Online loans for small businesses,"['All In With Chris Hayes', 'Your Business', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","More and more small business owners are checking out the online lending space when they need funding. The field is a true alternative to traditional bank loans. Sam Graziano, the co-founder and CEO of Fundation, tells us how and why its an option that small business owners might want to consider.

... more

Duration: {{video.duration.momentjs}}","['owners', 'sam', 'business', 'space', 'true', 'traditional', 'videodurationmomentjs', 'businesses', 'online', 'small', 'loans', 'tells', 'option']"
msnbc,,Non-profit fights for education on Japanese internment camps,"['All In With Chris Hayes', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Morning Joe']","Non-profit organization Densho has launched a digital project this week to educate the American public on the history of Japanese internment camps in the U.S. The subject is mostly skipped over in American schools, prompting our Changing America panel to discuss.

... more

Duration: {{video.duration.momentjs}}","['week', 'camps', 'prompting', 'fights', 'japanese', 'public', 'project', 'videodurationmomentjs', 'american', 'skipped', 'schools', 'internment', 'education', 'nonprofit', 'panel', 'subject']"
msnbc,,MSNBC - Lean Forward,"['Style Hatch - Http Stylehatch Co Stylehatch', 'Site Authors']","MSNBC brings you behind the scenes footage from the ground in New Hampshire.

Tune in to watch the #DemDebate tonight at 9pm ET on MSNBC.","['tonight', 'lean', 'footage', 'hampshiretune', 'scenes', 'watch', 'demdebate', 'brings', 'forward', 'et', 'msnbc', 'ground']"
msnbc,2016-02-22 08:10:00,"Rubio poised to benefit from Bush's exit, with Kasich in pursuit",['Leigh Ann Caldwell'],"With former Florida Gov. Jeb Bush out of the race for President, Florida Sen. Marco Rubios team is scrambling to sweep up the supporters that made Bushs campaign the flushest, if not the most successful.

While Rubio is expected to be the biggest benefactor of Bushs exit, some donors are expressing reservations about quickly investing in another candidate with no guarantee of victory in a year where money has not dictated success.

Still, Rubio is expected to see an outpouring of support among former Bush loyalists.

Bobbie Kilberg and her husband Bill, bundlers who first backed New Jersey Gov. Chris Christie and then signed on to Bushs campaign in the waning days, have decided to back Rubio.

He is now the candidate around whom mainstream Republicans can coalesce, Kilberg told NBC News.

Kilberg said she received phone calls or emails from nine people in her network of donors Sunday morning saying that theyd back Rubio, too.

Rubios campaign, hoping to portray a flood of finances, confirms that he has gained the financial support of former U.S. Ambassador to the Bahamas John Rood, who donated at least $135,000 to pro-Bush super PAC Right to Rise; Former U.S. Ambassador to the Holy See Francis Rooney, who donated at least $2.3 million to Right to Rise; CEO of Alliance Resource Partners Joe Craft and Reverence Capital investment manager Muneer Satter. view photo essay Photos: South Carolina's Republican presidential primary Republican presidential candidates have been campaigning across the Palmetto State in anticipation of its first-in-the-South GOP primary.

The super PAC backing Rubio, Conservative Solutions, notified reporters just hours after the polls closed in South Carolina Saturday that it was embarking on a stepped-up strategy to secure a crush of new financial support.

Tonights results in South Carolina make it clear that this is a three-candidates race, with Marco Rubio best positioned to challenge for the lead going forward, spokesperson Jeff Sadosky wrote.

The super PAC says it plans to engage in the next contest in Nevada as well as 11 states that vote on March 1.

It will launch a multi-state, multi-million dollar advertising effort that will begin on Tuesday, Sadosky said.

But not all of Bushs donors are immediately running to Rubio.

Bush supporter Robert Grand, managing partner of Barnes & Thornburg of Indianapolis, told NBC News hes pausing for a moment to assess the race.

And David Beightol, a cash bundler and donor for Bushs Right to Rise PAC, said, Im taking a little time out.

Beightol said he wants to support somebody who can win as well as somebody who will be a good president. Hell take those two factors into consideration and will talk to his political confidantes before he determines his next move.

Beightol said hes already been approached by several Rubio donors and said that hes run into at least one former Bush donor Sunday that plans to back Rubio.

I like Kasich a lot, Beightol said. He called Kasichs record remarkable but said he isnt sure if Kasich will catch fire, and he hasnt heard from any of Kasichs people yet.

Both Rubio and Kasichs campaigns are working hard to frame the narrative that their financial support is on the upswing.

Kasichs campaign insists that he is also benefiting from Bushs exit. Hedge fund billionaire Stanley Druckenmiller has thrown his financial heft behind Kasich, as has Peter Malone, who supported Sen. John McCains 2008 bid by raising more than $250,000, NBC News confirmed.

The days of us being outspent ten to one are over because of what happened tonight, Kasichs chief strategist John Weaver told reporters Saturday after Bush suspended his campaign.

And in a memo to reporters on the state of the race, he said, As resources become more equal, Kasich will rise even more.

Any fresh infusion of cash would be welcome news to both Rubio and Kasich. As the race becomes more national in scope, it will become more difficult to compete against Donald Trump who is mostly self-financing his campaign.

At the end of January, financial disclosure documents showed that Rubio had just under $5 million cash on hand. While he raised $5 million that month, he spent more than $10 million, an unsustainable burn rate.

And Kasich, whose campaign has been more judicious whit its funds, had far less to spend. Kasichs campaign raised just $1 million in January and had only $1.4 million at the end of the month. The super PAC backing him, New Day for America, had only raised $3 million this cycle, far behind Conservative Solutions PAC, which supports Rubio.

This article originally appeared on NBCNews.com.","['financial', 'campaign', 'kasichs', 'support', 'million', 'rubio', 'benefit', 'pac', 'exit', 'pursuit', 'kasich', 'bushs', 'poised', 'super']"
msnbc,,Dont miss the MSNBC and Telemundo Town Hall with...,"['Style Hatch - Http Stylehatch Co Stylehatch', 'Site Authors']","About

The destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Find more information on MSNBCs programming at msnbc.com.

Follow our other Tumblrs:

The Rachel Maddow Show

PoliticsNation

The...","['town', 'dont', 'maddow', 'msnbcs', 'programming', 'rachel', 'political', 'showpoliticsnationthe', 'msnbccomfollow', 'telemundo', 'tumblrsthe', 'msnbc', 'insightful', 'miss', 'hall', 'perspectives']"
msnbc,,Empty seat stands out as Supreme Court resumes cases,"['All In With Chris Hayes', ""The Last Word With Lawrence O'donnell"", 'Msnbc Live With Thomas Roberts', 'Msnbc Live', 'Weekends With Alex Witt', 'The Rachel Maddow Show', 'Changing America', 'Msnbc Live With Tamron Hall', 'Morning Joe']","The eight-member Supreme Court is back in session today for the first time since the death of Justice Antonin Scalia. NBC Justice Correspondent Pete Williams reports on new developments in the cases where Scalia could have delivered decisive rulings.

... more

Duration: {{video.duration.momentjs}}","['pete', 'supreme', 'court', 'stands', 'justice', 'rulings', 'reports', 'seat', 'videodurationmomentjs', 'session', 'williams', 'resumes', 'scalia', 'cases', 'today']"
msnbc,2015-11-12 12:58:00,Experience Life Behind Bars with Lockup 360,[],"Introducing the Lockup 360 virtual reality app created by MSNBC and Ovrture. We invite you to go inside a county jail and engage with the long-running documentary series in an entirely new way.

How do I access?

We have provided many ways for you to experience life behind bars, behind the screen of your choice.



For Mobile Users:

We suggest iPhone users download the free app directly from the App Store and Android users can download from the Google Play Store. For optimal viewing, we suggest that you pair these apps with Google Cardboard available here.

VR Headset Users:

For the premium experience, Lockup 360 is also available with all VR headsets with Oculus Share. Dont have your own VR headset? Samsungs GearVR is a popular model compatible with the Galaxy Note 4, S6 and S6 edge smartphones. The Zeiss VR One and VisusVR also run with most new models of Android and iPhones.

Desktop Users:

Also available on all desktop computers with internet connection, you can visit our pages on either Youtube 360 or Vrideo.com, or access through Facebook 360.

Experiencing Lockup 360

For the first time, Lockup is no longer confined by the 2-D screen. Using virtual reality technology, you are in control of the 360 panorama video. Turning your head one way and then another, you create the sensation that you inhabit the same space as the inmates and officers next to you.

See for yourself.



Close video Experience Lockup 360 Lockup 360 allows you to become captivated by a world behind bars. Check out the VR experience bringing you closer to an American jail. embed like save share group

For the past fifteen years, Lockup has revealed the raw realities of the justice system. Now you can go a step further with Lockup 360, immersing yourself in life behind bars.","['lockup', 'available', 'life', 'users', 'app', 'bars', 'experience', 'vr', 'video', 'virtual', '360']"
msnbc,,Trump falls behind Cruz in national NBC/WSJ poll ...,"['Style Hatch - Http Stylehatch Co Stylehatch', 'Site Authors']","About

The destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Find more information on MSNBCs programming at msnbc.com.

Follow our other Tumblrs:

The Rachel Maddow Show

PoliticsNation

The...","['insightful', 'trump', 'maddow', 'msnbcs', 'programming', 'national', 'rachel', 'political', 'showpoliticsnationthe', 'falls', 'cruz', 'nbcwsj', 'msnbccomfollow', 'tumblrsthe', 'poll', 'perspectives']"
msnbc,,I looked across the table at dictators and...,"['Style Hatch - Http Stylehatch Co Stylehatch', 'Site Authors']","About

The destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Find more information on MSNBCs programming at msnbc.com.

Follow our other Tumblrs:

The Rachel Maddow Show

PoliticsNation

The...","['perspectives', 'maddow', 'msnbcs', 'programming', 'rachel', 'political', 'showpoliticsnationthe', 'dictators', 'msnbccomfollow', 'looked', 'tumblrsthe', 'table', 'insightful']"
msnbc,,Lockup Extended Stay: Sacramento  The Eyes Have It,"['All In With Chris Hayes', 'Msnbc Live With Jos D Az-balart', ""The Last Word With Lawrence O'donnell"", 'Msnbc Live With Thomas Roberts', 'Melissa Harris-perry', 'Msnbc Live', 'Msnbc Live With Kate Snow', 'The Docket', 'Weekends With Alex Witt', 'The Rachel Maddow Show']","Sacramento may be the capital of the nations most populous state, but it is also frequently called the Meth Capital of the country. See why in the all-new Lockup episode premiering Saturday, December 26th at 10pm ET/7pm PT on MSNBC.

... more

Duration: {{video.duration.momentjs}}","['lockup', 'eyes', 'extended', 'pt', 'sacramento', 'moreduration', 'stay', 'videodurationmomentjs', 'state', 'premiering', 'capital', 'populous', 'msnbc', 'nations']"
msnbc,,Clinton on fundraising swing after Nevada victory,"['All In With Chris Hayes', 'Msnbc Live', 'Andrea Mitchell Reports', 'Msnbc Live With Thomas Roberts', 'Mtp Daily', 'Hardball With Chris Matthews', 'Morning Joe', 'The Rachel Maddow Show', 'Msnbc Live With Tamron Hall', 'Weekends With Alex Witt']","Hillary Clinton is raising money in California today, propelled by a Nevada victory that put her back in the drivers seat for the nomination. Karen Finney, senior advisor to the Clinton campaign, discusses her plan for the next primary coming up on Saturday.

... more

Duration: {{video.duration.momentjs}}","['clinton', 'fundraising', 'primary', 'propelled', 'seat', 'videodurationmomentjs', 'raising', 'victory', 'swing', 'senior', 'nevada', 'today', 'plan']"
