Source,Date,Title,Authors,Text,Keywords
bbc,2016-02-16 00:00:00,Umukinyi yarashe umuhagarikizi muri Argentine,[],,[]
bbc,2016-02-16 00:00:00,Michigan'da cevreye rastgele ates acld: 7 olu,[],,[]
bbc,2016-02-16 00:00:00,Thi truong London 'van ong' roi khoi EU,[],"Image copyright AFP Image caption Quyet inh cua ong Boris Johnson co the la mot luc ay manh oi voi cuoc van ong nuoc Anh roi khoi EU.

Thi truong cua London, thuoc ang Bao thu, ong Boris Johnson sap van ong cho nuoc Anh roi khoi Lien minh Chau Au (EU), theo nhung gi BBC hieu uoc.

Quyet inh cua vi dan bieu nay uoc ua ra sau khi nhieu thanh vien noi cac bat au van ong ve chu e lam thanh vien EU cua nuoc Anh, sau khi Thu tuong David Cameron keu goi mot cuoc trung cau dan y vao ngay 23 thang Sau.

Ong Johnson uoc cho oi se xac nhan quyet inh cua minh vao toi Chu nhat va ua ra ly do tren to bao Anh Telegraph.

Quyet inh cua ong Johnson se uoc xem nhu la mot luc ay lon cho chien dich ra khoi EU va ay cung la mot on manh oi voi Thu tuong Anh Laura Kuenssberg, Chu bien Chinh tri BBC

Truoc o, Thu tuong Cameron noi voi BBC roi khoi EU se la ""mot buoc nhay vao bong toi"".

Chu bien Chinh tri cua BBC Laura Kuenssberg noi quyet inh cua ong Johnson se uoc xem nhu la mot luc ay lon cho chien dich ra khoi EU.

Va ay cung la mot on anh lon oi voi Thu tuong Anh, nguoi a hy vong se thuyet phuc cac ban be va oi thu hau thuan cho chien dich van ong e o lai EU, van theo nu chu bien nay.

Ong Johnson, nguoi uoc bau vao Quoc hoi thang 5/2015 voi tu cach dan bieu cua vung Uxbridge va Nam Ruisli, a hoa nhap vao nhom sau nguoi khac la cac bo truong noi cac ung ho chien dich van ong nuoc Anh roi EU.

Zac Goldsmith, nguoi ang hy vong se ke nhiem cua ong Johnson lam Thi truong London vao thang Nam, cung noi rang ong se bo phieu e nuoc Anh ra khoi EU.

Quyet inh lon nhat

Image copyright Reuters Image caption Thu tuong Anh noi viec ra khoi EU se la 'mot cu nhay vao trong bong toi' trong bai phat bieu hom 20/2/2016.

Hom thu Bay, Thu tuong Cameron noi nuoc Anh se bo phieu quyet inh viec co o lai trong EU nua hay khong vao thu Nam 23/6 toi ay.

Ong Cameron a co tuyen bo lich su tai Downing Street sau buoi hop noi cac.

Ong noi ong se van ong cho viec o lai trong mot Lien hiep Au chau a uoc cai to, va goi viec bo phieu trung cau dan y toi ay la mot trong nhung quyet inh lon nhat ""trong thoi ai chung ta"".

Cac quan chuc cao cap trong chinh phu a ngay lap tuc phan re thanh cac nhom muon o lai va muon roi khoi EU.

Tat ca nhung gi ho ua ra chi la nguy co roi vao mot giai oan bat on, mot buoc nhay vao bong toi Thu tuong Anh David Cameron

Bo truong Noi vu Theresa May ung au danh sach nhung nguoi tuyen bo muon van ong e Anh o lai, trong luc Bo truong Tu phap Michael Gove ung vao phe muon ra khoi EU.

Trong tuyen bo cua minh, Thu tuong Anh canh bao rang viec roi khoi EU se la mot 'buoc nhay vao bong toi' va ong thuc giuc cu tri hay ung ho thoa thuan cai to cua ong.

""Nhung nguoi muon roi EU khong the cho quy vi biet la cac doanh nghiep cua Anh co the tiep can uoc vao thi truong thuong mai tu do chung cua chau Au hay khong, lieu cong an viec lam cua nguoi dan co uoc am bao khong.

""Tat ca nhung gi ho ua ra chi la nguy co roi vao mot giai oan bat on, mot buoc nhay vao bong toi,"" ong noi trong tuyen bo uoc truyen hinh truc tiep tu Van phong Thu tuong so 10 pho Downing o London.",[]
bbc,2016-02-16 00:00:00,'     ',[],,[]
bbc,2016-02-16 00:00:00,"""  "":     ",['Bbcrussian Com'],"Image caption             

            """",      1   43  .

,      ,    .       ,  .

  ,  :     ,   -   .

Image caption      """"     

        ,      """",        .

      ,    :          .

          - ,     .     - ,   ""  ,   """"  ""   "".

      .       .

""  ""

    ,       .     :    .       - ,    .

          ,     .

    ,      ,    ,   :   .       -    .

    :      .        .        .  .

  ,          ,  ,      .

  ,         .       ,              .

"" ,   , -    . -      "".

Image copyright RIA Novosti Image caption     "" "",     



   ,     ,     :  ,   ,  ,     ,    .

   ,        .    ,    .      ,    .

 128-     (      )        .

  ,     ,    ,    ,      .    .

   ,   ,   """". "" ?"" -  . ""  ,     "".

       .         ,      .

""         ?"" -      .

"" "", -   . ,             ,      .

"" "", , """"

""  -  "" "" -     "", -     .     : ""  !   -   !""

   . ""     ? -   ,     .    -  !       ?"".

   : ""  -  """"!"" -     .

   ,    ,     : "", ,  "". ,        .

"",  30  !"" -      .             .  ,  ,  .

Image caption         

         ,       .

    ,         .   ,   ,    ,    ""   "".

      ,   ,       ,        ,    :  - ,  .

     .          .  ,    """"       ,       .

         :          ,        .

    ,       .         :              .",[]
bbc,2016-02-16 00:00:00,   :  ,[],,[]
bbc,2016-02-16 00:00:00,    '  ',[],,[]
bbc,2016-02-13 00:00:00,Why pairing up for life is hardly ever a good idea,['Josh Gabbatiss'],"For many of us, marriage is special. The idea of a lifelong bond between two people is accorded legal, spiritual and cultural significance throughout much of the world. Whether we are religious or secular, a permanent monogamous relationship can feel sacred.

So when we hear about animals that form lifelong bonds, our ""aww"" factor goes into overdrive: ""How adorable! Gosh, we could all learn a thing or two from those shingleback lizards"".

But for all the romantic novels, love songs and soppy greetings cards, monogamy remains more of an ideal than a reality. Even in seemingly monogamous human societies, infidelity is common, and the same is generally true of monogamous animals. There are a few that do remain faithful, but the underlying reasons are anything but romantic.

Understanding why monogamy sometimes works for animals, and why it so often fails, can tell us about the nature of our own relationships. So cast aside your romantic ideals, and enter a world of amorous parasitic worms, adulterous songbirds and thoroughly naughty monkeys.

In nature, reproduction is everything. All creatures are ultimately trying to pass on their genes to their offspring. Monogamy is just one of many strategies, and there are two inescapable pressures that drive animals to mate more freely.

Monogamy is only a sensible strategy under very specific circumstances

The first point is that genetic variation is good. A female who mates with several different males will have more genetically diverse offspring, boosting the chances that at least some of them will thrive.

Secondly, as the English geneticist Angus John Bateman pointed out, there is a fundamental difference between males and females when it comes to making sex cells. Put simply, sperm are cheaper to produce than eggs.

This means a typical male animal has enough sperm at his disposal to fertilise countless females, whereas beyond a certain point females will not produce any more offspring by mating with extra males.

Put these two points together, and both sexes have incentives to find multiple mates. As a result, monogamy is only a sensible strategy under very specific circumstances, many of which will seem eerily familiar. The first is simply proximity.

Read more: The sinister origin of love

If the members of a species live great distances apart, they will tend to take a ""love the one you're with"" attitude. They pair up with the first mate they can find, and stick with them.

""Staying together for the kids"" can help ensure their progeny survive to adulthood

One animal that takes this to its logical conclusion is the intestinal parasite Schistosoma mansoni.

Reviled for causing schistosomiasis in humans, these worms live very intimate lives: males and females spend the entirety of their adult lives locked in a tight embrace. Each male has a ""gynaecophoric canal"" in which the female nestles while she churns out hundreds of eggs into the host's intestines.

The human digestive system is not the best place to pick up hot dates, so when a worm encounters a member of the opposite sex, it is quite willing to tie the knot for good.

The other key reason animals opt for monogamy has to do with good parenting.

If a species inhabits an environment that is fraught with danger and lacking in resources, their offspring are at great risk of dying young. In such situations, ""staying together for the kids"" can help ensure their progeny survive to adulthood.

For many species, reproduction consists of squirting out a few thousand eggs or sperm and hoping for the best

This was demonstrated in 2010 by Kyle Summers and his colleagues at East Carolina University in Greenville, North Carolina, USA. They discovered the first known monogamous amphibian: the mimic poison frog.

The team was able to directly link this mating strategy to the fact that these frogs raise their tadpoles in tiny, nutrient-poor pools of water. Owing to their inhospitable nurseries, the tadpoles require the assistance of both parents to get enough food to reach adulthood.

""We were able to tie the evolution of monogamy and the evolution of biparental care to variation in a single ecological factor, and that's rare,"" says Summers.

But these monogamous animals are the exception. For many species, reproduction consists of squirting out a few thousand eggs or sperm and hoping for the best, so they could not be monogamous even if they wanted to.

If we want to learn something from nature, maybe we should look to the masters of monogamy: birds.

An estimated 90% of bird species are monogamous. At least, they are on paper. But bird love lives contain more drama than your average soap opera, with storylines involving jealous spouses, unfaithful partners and illegitimate children.

14-24% of albatross chicks are fathered by a male who is not their mother's life partner

There are two possible levels of monogamy. ""Social monogamy"" refers to a male and a female who are spatially close together, having sex, and cooperating in tasks like parenting. But it does not necessarily mean they are not sleeping around. Such exclusivity is called ""sexual monogamy"" and it is much rarer.

A cynic would say that many human relationships are social monogamy masquerading as sexual monogamy. In this respect, we have a lot in common with birds.

For a long time, scientists thought the bonds observed between bird couples during the breeding season meant that sexual monogamy was a given. But this turned out to be naive. Genetic and behavioural studies have revealed a world of avian scandal featuring cheating buntings and cuckolded warblers.

These misdemeanours are called, in delightfully euphemistic tones, ""extra-pair copulations"". They can account for up to 75% of the offspring in a population. Even birds known for their loyalty are prone to betrayal.

By definition, mammalian parenting is dominated by females, because they suckle their young with milk

Every other year, wandering albatrosses return from months at sea to rekindle their relationship with the same lifelong partner. But they are far from sexually monogamous. Genetic techniques suggest that 14-24% of albatross chicks are fathered by a male who is not their mother's life partner.

With such a high rate of infidelity, you might wonder why the birds stay together at all. The answer is the same as for the mimic poison frogs: parental responsibility. Baby birds are helpless lumps of skin and fluff, and they need two doting parents to ensure that they are well fed.

The albatrosses' lifelong partnerships are exceptional. In most bird species partnerships do not last much longer than a single breeding season.

But compared to the mammals, the group to which we belong, birds are paragons of monogamy.

The reason for this is partly physiological. By definition, mammalian parenting is dominated by females, because they suckle their young with milk. This means that the division of labour seen in bird pairings simply cannot exist to the same degree.

Males will only accept monogamous pairings if they cannot dominate the females of their species

Nevertheless, around 3-5% of mammal species practise social monogamy, ranging from bats to wolves. These marital mammals limit their mating for many different reasons.

For example, beavers have to maintain their dams as well as caring for their offspring, so they benefit hugely from working together. However, the tiny dik-dik antelope does not share parental duties, but still pursues exclusive relationships. Needless to say, neither of these species is beyond a spot of extra-pair copulation.

The dik-diks hint at an explanation for monogamy that is less than endearing.

In an ambitious study published in 2013, Tim Clutton-Brock and Dieter Lukas of the University of Cambridge in the UK analysed over 2,500 mammal species to find out why some of them have become monogamous. They concluded that males will only accept monogamous pairings if they cannot dominate the females of their species.

Only one factor appeared to actually precede the evolution of pair-bonds: infanticide by males

If females are widely dispersed, as with dik-diks  or indeed Schistosoma worms  then males will make the evolutionary transition from free-spirited bachelors to doting husbands. This helps them ensure success with at least one member of the opposite sex.

Among one group of mammals, social monogamy is more common. Around 27% of primates  the group that includes monkeys, apes and humans  practice social monogamy.

To find out why, a team led by Kit Opie of University College London in the UK studied all primate species, from hairy-eared dwarf lemurs to chimpanzees. They noted each species' preferred mating systems, as well as many other behaviours.

Then they mapped all the known traits onto an evolutionary tree. This allowed them to figure out when different behaviours arose over the course of primate evolution. Their results, released at the same time as Clutton-Brock and Lukas's, are rather shocking.

Shared parental care and wide female ranges did both correlate strongly with monogamy, suggesting they were linked. But only one factor appeared to actually precede the evolution of pair-bonds: infanticide by males.

It is quite common in some species for males to kill offspring that do not belong to them. This strategy may strike us as unpleasant, but it eliminates the children of rival males and prepares females for another bout of mating.

Gorillas live in polygynous groups in which several females are dominated by a single male

Now consider the position of a male whose offspring are not yet grown up. Such males might well form pair-bonds with females, if that is what it takes to prevent the murder of their offspring.

""Our analyses clearly show that infanticide is the trigger for monogamy in primates,"" Opie says assuredly.

He goes on to suggest that the risk of infanticide may be the basis for our own fondness for partnering up. This may be true, but it clearly has not gone as far as it might, because humans are far from strictly monogamous. Quite apart from promiscuous individuals, there are plenty of societies for which monogamy is not the norm  some estimates place the figure as high as 83%.

This suggests that the value we place on monogamy is more cultural than biological. The ""natural"" state of human relationships may be quite different. Once again, our evolutionary cousins offer clues.

Apes are our closest living relatives. There are only a handful of species, but they show great diversity in their mating systems.

Gibbons are monogamous, pairing for life barring the occasional infidelity. Chimpanzees live in multi-male and multi-female communities, promiscuously mating with each other. Gorillas live in polygynous groups in which several females are dominated by a single male.

If the male has a regular, exclusive mate, he has no need for large testicles

These differences are reflected in the bodies of males and females. In some species, males and females look quite different: they are ""sexually dimorphic"". For example, males may grow huge appendages such as the antlers of a moose.

The more sexually dimorphic a species is, the less likely it is to be monogamous. If males must compete to mate with multiple females, this can drive them to grow to great sizes or develop ridiculous appendages. If each male tends to settle for a single female, competition is less intense.

This explains why gibbons, which pair-bond, show very little sexual dimorphism. Gorillas show a lot: silverback males are huge compared to females. Humans fall somewhere in the middle, not far from chimpanzees.

Similar clues can be found in the males' testicles.

If males often find themselves mating with females who have recently mated with another, they tend to grow large testicles. This allows them to produce lots of ejaculate to wash away the sperm of other males. If the male has a regular, exclusive mate, he has no need for large testicles.

In the animal kingdom, monogamy in the strictest sense of sexual exclusivity is largely a myth

Chimpanzees tend not to have exclusive mates, and are massively well endowed in the testicle department. Gorillas and gibbons are spectacularly un-endowed. Again, we fall somewhere in the middle.

This, combined with our sexual dimorphism, has led some scientists to suggest that our original mating strategy was more like that of promiscuous chimpanzees, or even the ""free love"" mating practices observed in bonobos, and less like monogamous gibbons.

So where does this leave the human desire for life-long exclusive relationships?

In the animal kingdom, monogamy in the strictest sense of sexual exclusivity is largely a myth. Where it does occur, the factors underpinning it are either coldly pragmatic, or bloodcurdling.

There are plenty of societies for which monogamy is not the norm

However, this does not tell us anything about how the animals involved actually feel about each other. The ultimate evolutionary reason for pair-bonding might be the avoidance of infanticide, but the animals involved may well not be thinking about that. For all we know, they are experiencing an emotion akin to love, if they have some level of consciousness.

Perhaps it is also true that humans are not naturally monogamous. But if there is one thing that makes us human, it is that we try to act against our instincts when it seems like a good idea.

There are plenty of excellent reasons to give monogamy a go. Just because the bonds you cherish are ultimately nothing more that the product of unfeeling evolutionary processes, that does not make them less real.",[]
bbc,2016-02-16 00:00:00,     :  ,[],,[]
bbc,,How IS has been making enemies in Afghanistan,[],"Image copyright AFP Image caption Alleged IS fighters captured in neighbouring Nangarhar province

You have probably heard about the rise of so-called Islamic State in Afghanistan. The militant group claims to be building a new province of what it calls ""the Caliphate"" in the mountains in the east of the country. But it has made some serious tactical errors, says BBC Afghan Service reporter, Sayed Abdullah Nizami.

I am from Kunar, one of the provinces where so-called Islamic State is strongest. I went to the local school and lots of my friends ended up as jihadi fighters, some have even joined IS.

I suppose lots of people reading this would be surprised and maybe even frightened by that. But joining a jihadi group isn't unusual around here, in fact it is a kind of career choice. There isn't much work so young men look for other things to do and the jihadi groups have money and guns.

I was lucky. My family is not rich but I managed to get a job as a reporter and that allowed me to watch as IS emerged and grew.

No Afghan will be surprised that Kunar was one of the first places where IS - or Da'esh as we call it - appeared. The region has always had a reputation for being difficult to control.

There are lots of different tribal groups but they all tend to ignore the government in Kabul, whoever is in charge. Neither the Americans or the Taliban ever really held sway.

We pride ourselves on our warrior traditions. My own father was a jihadi, who fought with the mujahideen against the Soviet occupation of Afghanistan, and I'm proud my dad fought for his country. One of the things that persuaded him to do this was religion - he hated the fact that foreign atheists had taken over our country.

He wasn't the only one - lots of the leaders of Afghanistan's government are also former mujahideen. But our religious traditions in Kunar are a bit different from those in the rest of the country.

Most Afghans follow the Hanifi tradition of Islam but around here many of us grew up in the Wahhabi tradition - a very orthodox, hardline form of Islam, which teaches that people should try to live as the first Muslims did.

Image copyright Getty Images Image caption Afghan security personnel patrol during an anti-Taliban operation in the eastern Kunar province

The founder of Wahhabism in Afghanistan, Sheikh Jamil, was from a town in Kunar. He got a lot of money from the Saudis to build madrassahs and also used it to support insurgent groups.

The extremist ideologies he promoted were popular when I was growing up but actually most of my friends were not really that religious. What they were interested in was the opportunity to fight.

The headmaster was a big influence. He used to encourage boys to join the jihadis. Back then it was more about groups like Hizb Islami than the Taliban, which has always been a Hanifi movement.

But when foreign troops invaded in 2001 there was a surge of support for the Taliban. My headmaster joined them, and he is now the commander of an important Taliban unit up on the border with Pakistan.

Image caption This group was killing Taliban in 2013 - it turned out to be a Taliban hit squad targeting members who communicated with the Afghan government.

I first heard talk of Da'esh early in 2014. To be honest, at first I didn't think it was anything special, just another international jihadi movement. There have been a few of those around here, including al-Qaeda.

But soon it became clear that Da'esh was different.

Da'esh was built up by a small group of fighters, maybe 60 or 70 in total. Most of them came from over the border in Pakistan and it was obvious that they were being funded from abroad.

Right from the start Da'esh had lots of money and weapons. It was also very well organised, better organised than the Taliban ever was.

Image caption Nizami with Afghan Border Police in Nangarhar's Goshta District where skirmishes took place between Pakistan and Afghan border forces

They did not try to ""tax"" local people, something the Taliban and other jihadis do. That made them popular.

In July 2014 I met one of the organisers of Da'esh in Afghanistan. He called me up out of the blue and asked if I would like to interview him. He knew I was a journalist and it was clear he wanted publicity.

The man told me he was printing Da'esh magazines and propaganda in Pashto, the local language. He said the movement was really gaining ground in Kunar and two neighbouring provinces, and showed me a video of group of people pledging allegiance to Abu Bakr al-Baghdadi, the head of Da'esh.

I could tell he was right because shortly after I met him two big local jihadi groups signed up with Da'esh, and when the war in Syria intensified, lots of the local people who had been associated with al-Qaeda switched over to it.

It was clear the group had really ambitious plans in my region.

Image caption Nizami in an isolated village in the Hindu Kush - the two rifles are used to protect a villager's summer residence

Early last year one of the local commanders told me his plan was to make Kunar a second IS stronghold, like the one they have established in Syria and Iraq. The whole of this region would be part of a new province of the Caliphate known as Khorasan, the historic name for the region covering much of Afghanistan, Pakistan and Iran.

He said the plan was they would keep a low profile, quietly building strength and support locally. An FM radio station was set up to broadcast propaganda in the region.

But then the tactical errors began.

The main problem was the commanders just couldn't keep control of their own men. In July last year they got into conflict with the local Taliban and one of their top leaders. Then another commander started attacking government forces in the neighbouring province.

It has been a disaster for Da'esh, I am glad to say. Instead of gradually planting deep roots they came out into the open and now they are being attacked from all sides.

The US has made Da'esh an official target in Afghanistan, and has launched a series of special forces operations and drone strikes against it in the last couple of weeks.

Image copyright Getty Images

They are under assault from Afghan government forces and the Taliban, as well as local militias - everyone seems to be against them.

What is more they have lost the support of local people because they have brutally tortured and murdered innocent villagers.

The people I know who got involved with Da'esh are now keeping a very low profile. Lots of them were once Taliban fighters but it is very hard for them to go back.

Da'esh are much, much weaker now than they were even just a few weeks ago.

But I don't think we have seen the last of Islamic State in my region. Now the ideology and fighters are here it will very hard to get rid of them completely.

Subscribe to the BBC News Magazine's email newsletter to get articles sent to your inbox.",[]
bbc,,the 2015 World Press Photo winners,[],"A grainy black and white image of a migrant passing a baby under a barbed wire fence from Serbia into Hungary has taken first prize in the 2015 World Press Photo awards.

Taken at night on 28 August last year by Australian photographer Warren Richardson, this man and child were part of the movement of people seeking to cross into Hungary before a secure fence along the border was completed.

Image copyright Warren Richardson

""Early on we looked at this photo and we knew it was an important one,"" says Francis Kohn, chair of the jury.

""It had such power because of its simplicity, especially the symbolism of the barbed wire,"" Mr Kohn, who is also photo director of Agence France-Presse, added.

""We thought it had almost everything in there to give a strong visual of what's happening with the refugees. I think it's a very classical photo, and at the same time it's timeless.""

The World Press Photo awards have been running since 1955. This year, 41 photographers from 21 nationalities were awarded in eight categories.

Sergey Ponomarev, for The New York Times, won first prize in the General News (Stories) category for ""Reporting Europe's Refugee Crisis"" which included this image of a man in Tovarnik, Hungary, attempting to board a train headed to Zagreb, Croatia.

Image copyright Sergey Ponomarev for The New York Times

Mauricio Lima, also for The New York Times, won the General News (Singles) prize for this next image.

A doctor rubs ointment on the burns of a 16-year-old fighter for the so-called Islamic State, at a Kurdish hospital compound on the outskirts of Hasaka, Syria on 1 August, 2015.

Image copyright Mauricio Lima for The New York Times

Corentin Fohlen took second place in the Spot News (Singles) prize for his January 2015 photo of an anti-terrorism demonstration in Paris, following the series of attacks which began at the offices of satirical magazine Charlie Hebdo.

Image copyright Corentin Fohlen

A photo of boy being taken from rubble after airstrikes in the city of Douma, Syria was taken by Sameer Al-Doumy.

From his series ""Aftermath of Airstrikes in Syria"", it took the top prize for Spot News (Stories).

Image copyright Sameer Al-Doumy / AFP

In provincial Russia, more than 600km to the east of Moscow, Evgeny Solovyov, head coach of amateur hockey team HC Vetluga, prepares the stadium for a match.

The image is one of a series by Vladimir Pesnya, which came top in the Sports (Stories) category.

Image copyright Vladimir Pesnya / Sputnik

Christian Bobst from Switzerland came second in the same category for ""The Gris-gris Wrestlers of Senegal"".

These events, which take place in the evenings when temperatures drop, have a festival atmosphere, and include dance performances, music, and wrestling shows.

Image copyright Christian Bobst

The northern Chinese city of Tianjin shrouded in haze was captured by Zhang Lei. It was the Contemporary Issues (Singles) winner.

Image copyright Zhang Lei / Tianjin Daily

Second prize in the same category went to Adriane Ohanesian for ""The Forgotten Mountains of Sudan"".

Seven-year-old Adam Abdel was severely burned after a bomb was dropped next to his family home in Burgu, Central Darfur, Sudan.

Image copyright Adriane Ohanesian

A series by Mario Cruz portraying the plight of boys known as Talibes who live at Islamic schools in Senegal, won first prize for Contemporary Issues (Stories).

Image copyright Mario Cruz

In Shanxi, China, men pull a tricycle in a neighbourhood close to a coal-fired power plant. The photo taken by Kevin Frayer won first prize in Daily Life (Singles).

""A history of heavy dependence on burning coal for energy has made China the source of nearly a third of the world's total carbon dioxide (CO2) emissions - the toxic pollutants widely cited by scientists and environmentalists as the primary cause of global warming,"" says Frayer.

Image copyright Kevin Frayer / Getty Images

On Sydney's Bondi Beach in Australia a massive ""cloud tsunami"" looms in Rohan Kelly's photo, winner of the Nature (Singles) category.

Image copyright Rohan Kelly / Daily Telegraph

First prize for Nature (Stories) went to Tim Laman for his work ""Tough Times for Orangutans"".

This image shows a Bornean orangutan climbing over 30 metres up a tree in the rain forest of Gunung Palung National Park, West Kalimantan, Indonesia.

Laman documents the threat to the species from fire, illegal animal trade and loss of habitat due to deforestation.

Image copyright Tim Laman

The aftermath of the 25 April earthquake in Nepal was the subject of Daniel Berehulak's series for The New York Times.

Here, villagers shield their faces from the downwash of a helicopter. Taken on 9 May 2015, the image was placed third for General News Stories.

Image copyright Daniel Berehulak for the New York Times

The winners and finalists will feature in a touring exhibition which opens in Amsterdam on 16 April 2016.

You can view the full set of prize-winning images at www.worldpressphoto.org.",[]
bbc,2016-02-16 00:00:00,:          ,[],,[]
bbc,2016-02-16 00:00:00,  ,[],,[]
bbc,,Kuhusu Idhaa ya Kiswahili ya BBC,[],,[]
bbc,2016-02-16 00:00:00,"""Yarasql"" albinos tsbagas tbitsevrlri sevindirib",[],,[]
bbc,2016-02-16 00:00:00,'            ',[],,[]
bbc,2016-02-16 00:00:00,Shakespeare Speaks:   ,[],,[]
bbc,2016-02-16 00:00:00,Vatandas 'carpntm tuttu' dedi yazar 2 yl ceza ald,[],,[]
bbc,2016-02-16 00:00:00,   ,[],,[]
bbc,,Travel,[],Throw away the guidebook and rely on the people that know a city best  the locals.,[]
bbc,2016-01-16 00:00:00,:  ,[],,[]
bbc,, ,[],,[]
bbc,,  ,[],,[]
bbc,2016-02-16 00:00:00,      ,[],,[]
bbc,2016-02-16 00:00:00,Coupe dAngleterre : West Ham et Chelsea en quarts,[],"Les Hammers et les Blues se sont facilement qualifies pour les quarts de finale de la Coupe d'Angleterre, en eliminant respectivement Blackburn et Manchester City, sur le meme score, 5-1.

Image copyright Getty Image caption West Ham a eu la partie facile, ce dimanche, pour se qualifier en quarts de finale de la Coupe d'Angleterre.

West Ham, septieme de la Premier League, sest deplacee pour etriller cette equipe de 2e division, Blackburn, sur son terrain.

Domine par les Rovers des la 20e minute, les Hammers ont rapidement reagi pour revenir au score, grace a Moses (26e), avant de prendre le large grace a des doubles de Payet (36e, 90+2) et d'Emenike (64e, 85e).

Ce match a vu larbitre sortir deux cartons rouges, contre Taylor (55e minute, avec 2e carton jaune) cote Blackburn, et Cheikhou Kouyate (75e) cote West Ham.

Chelsea a copieusement domine Manchester City (5-1), venu sans grande ambition.

Cristal Palace, 13e de la Premier League apres la 26e journee, est alle surprendre le dauphin, Tottenham, sur son terrain, grace a un but de Martin Kelly (45e), 1-0.

Les resultats des huitiemes de finale de la Coupe dAngleterre :

Samedi

Arsenal - Hull (D2) : 0 - 0

Reading (D2) - West Bromwich : 3 - 1

Watford - Leeds (D2) : 1 - 0

Bournemouth - Everton : 0 - 2

Dimanche

Blackburn (D2) - West Ham : 1 - 5

Chelsea - Manchester City : 5 - 1

Lundi

Shrewsbury (D3) - Manchester United : 19h45 GMT.

Shrewsbury (D3) - Manchester United : 19h45 GMT.",[]
bbc,2016-02-16 00:00:00,      ,[],,[]
bbc,,  --,[]," bbcrussian.com    -    (--),     .

     1998 .         ,  , -  .      ,          (       ).

    -,   -, - --,    ,       --   .

      ;       ,      --,      -         ""  "".

 --          .  ,      ,   ,     -  150     70 .

          -   ,     --,        .",[]
bbc,2016-02-16 00:00:00,Sawirro caruurta Syria ku muujinayaan mustaqbalkooda,[],,[]
bbc,2016-02-16 00:00:00,Walikota London: Inggris lebih baik keluar Uni Eropa,[],"Image copyright Reuters Image caption Boris Johnson memandang kekuasaan Inggris untuk memerintah dirinya sendiri, telah ""dirusak serius"" EU.

Walikota London, Inggris, Boris Johnson, dari partai Konservatif mengatakan dirinya memutuskan ""setelah merasa sakit hati yang parah"" untuk berkampanye agar Inggris keluar dari Uni Eropa.

Dia mengatakan Uni Eropa merusak kedaulatan Inggris dan kesepakatan reformasi Perdana Menteri David Cameron tidak akan membawa perubahan mendasar yang diinginkan.

Keputusannya ini membuatnya berbeda pandangan dengan Cameron, yang mendesak agar Inggris tetap di dalam Uni Eropa ""yang telah direformasi"".

Perdana menteri mengatakan keluar dari Uni Eropa akan merupakan suatu ""lompatan dalam kegelapan"".

Pernyataan Johnson, yang merupakan anggota parlemen dari Uxbridge and Ruislip South, disampaikan setelah terjadi spekulasi sengit tentang pihak mana yang akan dia dukung.

Wartawan BBC, Laura Kuenssberg, mengatakan keputusan Johnson dapat dipandang sebagai dukungan kuat bagi kelompok Keluar dari EU dan suatu tamparan serius terhadap perdana menteri, yang berharap dapat mempengaruhi para rekan dan pesaingnya untuk mendukung usaha tetap menjadi anggota EU.

Saat berbicara di depan para wartawan di rumahnya di London utara, Johnson mengatakan EU adalah ""projek politik"" yang berada dalam ""bahaya nyata keluar dari pengawasan demokratis yang seharusnya"".

Dia mengatakan kedaulatan Inggris, kekuasaan Inggris untuk memerintah dirinya sendiri, telah ""dirusak serius"" lembaga EU.",[]
